"station","year","month","po4f","nh4f","no2f","no3f","no23f","chla_n","po4f_cens","nh4f_cens","no2f_cens","no3f_cens","no23f_cens","chla_n_cens"
"sapldnut",2005,2,0.0136833333333333,0.0128,0.004,,0.00505,5.9,0,0,1,,1,0
"sapldnut",2005,3,0.0173833333333333,0.0118833333333333,0.004,,0.00451666666666667,,0,0,1,,1,
"sapldnut",2005,4,0.0118833333333333,0.0408333333333333,0.004,,0.0288833333333333,8.26666666666667,0,0,1,,0,0
"sapldnut",2005,5,0.0155166666666667,0.0254333333333333,0.004,,0.00533333333333333,13.3333333333333,0,0,1,,1,0
"sapldnut",2005,6,0.0326,0.0969,0.004,,0.0461,8.15,0,0,1,,0,0
"sapldnut",2005,7,0.0370833333333333,0.0365833333333333,0.029,0.0239666666666667,0.0529666666666667,13.6833333333333,0,0,0,0,0,0
"sapldnut",2005,8,0.0364,,,,0.0961666666666667,,0,,,,0,
"sapldnut",2005,9,0.0449,0.02895,0.0153333333333333,0.0291166666666667,0.04445,,0,0,0,0,0,
"sapldnut",2005,10,0.0362666666666667,0.0831833333333333,0.0101,0.0502,0.0603,,0,0,0,0,0,
"sapldnut",2005,11,0.0341,0.0551,0.00436666666666667,0.0308833333333333,0.03525,,0,0,0,0,0,
"sapldnut",2005,12,0.0525166666666667,0.0569166666666667,0.004,,0.0379333333333333,,0,0,1,,0,
"sapldnut",2006,1,0.024,0.0232333333333333,0.004,,0.0044,8.8,0,0,1,,0,0
"sapldnut",2006,2,0.0170666666666667,0.0306333333333333,0.004,,0.0118666666666667,6.6,0,0,1,,0,0
"sapldnut",2006,3,0.0249,0.0303666666666667,0.004,,0.004,7.43333333333333,0,0,1,,1,0
"sapldnut",2006,4,0.0222666666666667,0.0173,0.004,,0.004,15.1,0,0,1,,1,0
"sapldnut",2006,5,0.0319333333333333,0.0150666666666667,0.004,,0.004,11.7,0,0,1,,1,0
"sapldnut",2006,6,0.0313333333333333,0.0132333333333333,0.004,,0.004,21.8666666666667,0,0,1,,1,0
"sapldnut",2006,7,0.0554333333333333,0.0761666666666667,0.004,,0.00436666666666667,14.7333333333333,0,0,1,,1,0
"sapldnut",2006,8,0.0545666666666667,0.0767666666666667,0.004,,0.0235333333333333,12.8,0,0,1,,0,0
"sapldnut",2006,9,0.0484,,0.00513333333333333,0.0118,0.0169333333333333,9.13333333333333,0,,0,0,0,0
"sapldnut",2006,10,0.0488666666666667,0.0715666666666667,0.004,,0.0195,12,0,0,1,,0,0
"sapldnut",2006,11,0.0325666666666667,0.0437666666666667,0.004,,0.0042,11.6,0,0,1,,1,0
"sapldnut",2006,12,0.0366666666666667,0.0277333333333333,0.004,,0.004,8.13333333333333,0,0,1,,1,0
"sapldnut",2007,1,0.0327,0.0193,0.004,,0.0114,9.7,0,0,1,,0,0
"sapldnut",2007,2,0.01795,0.01545,0.004,,0.004,9.9,0,0,1,,1,0
"sapldnut",2007,3,0.02025,0.01665,0.004,,0.004,10.55,0,0,1,,1,0
"sapldnut",2007,4,0.02295,0.00705,0.004,,0.004,9.55,0,0,1,,1,0
"sapldnut",2007,5,0.03165,0.0597,0.004,,0.004,8.9,0,0,1,,1,0
"sapldnut",2007,6,0.002,0.0262,0.004,,0.004,12.4,1,0,1,,1,0
"sapldnut",2007,7,0.0022,0.02195,0.004,,0.004,24.65,0,0,1,,1,0
"sapldnut",2007,8,0.0633,0.0449,0.004,,0.004,11.35,0,0,1,,1,0
"sapldnut",2007,9,0.06255,0.0982,0.004,,0.00675,11.8,0,0,1,,0,0
"sapldnut",2007,10,0.0655,0.12585,0.0044,0.02455,0.02895,7.1,0,0,0,0,0,0
"sapldnut",2007,11,0.04895,0.0137,0.004,,0.0145,8.45,0,0,1,,0,0
"sapldnut",2007,12,0.06215,0.08215,0.004,,0.01015,6.05,0,0,1,,0,0
"sapldnut",2008,1,0.025,0.037,0.004,,0.009,9.15,0,0,1,,0,0
"sapldnut",2008,2,0.0275,0.0435,0.004,,0.004,12.2,0,0,1,,1,0
"sapldnut",2008,3,0.0245,0.0575,0.004,,0.004,7.6,0,0,1,,1,0
"sapldnut",2008,4,0.0255,0.0505,0.004,,0.0185,9.55,0,0,1,,0,0
"sapldnut",2008,5,0.028,0.0735,0.004,,0.004,10.55,0,0,1,,1,0
"sapldnut",2008,6,0.039,0.037,0.004,,0.004,12.65,0,0,1,,1,0
"sapldnut",2008,7,,0.0505,0.0135,0.01,0.0235,11.7,,0,0,0,0,0
"sapldnut",2008,8,0.0535,,0.0375,0.0065,0.044,9.5,0,,0,0,0,0
"sapldnut",2008,9,0.05,0.0835,0.004,,0.0075,11.05,0,0,1,,0,0
"sapldnut",2008,10,0.0485,0.1085,0.004,,0.0065,3.5,0,0,1,,0,0
"sapldnut",2008,11,0.0355,0.031,0.004,,0.004,10.55,0,0,1,,1,0
"sapldnut",2008,12,0.0295,0.039,0.004,,0.004,14.85,0,0,1,,1,0
"sapldnut",2009,1,0.01875,0.03095,0.004,,0.004,14.38,0,0,1,,1,0
"sapldnut",2009,2,0.0189,0.0358,0.004,,0.004,7.52,0,0,1,,1,0
"sapldnut",2009,3,0.02355,0.0568,0.004,,0.004,7.365,0,0,1,,1,0
"sapldnut",2009,4,0.0195,0.0969,0.004,,0.00625,5.825,0,0,1,,0,0
"sapldnut",2009,5,0.0319,0.111,0.004,,0.02165,16.585,0,0,1,,0,0
"sapldnut",2009,6,0.0366,0.114,0.004,,0.0051,10.98,0,0,1,,0,0
"sapldnut",2009,7,0.0521,0.127,0.04695,0.0241,0.07105,11.81,0,0,0,0,0,0
"sapldnut",2009,8,0.0496,0.1011,0.0471,0.02275,0.06985,8.44,0,0,0,0,0,0
"sapldnut",2009,9,0.05145,0.109,0.0041,0.0232,0.0273,6.65,0,0,0,0,0,0
"sapldnut",2009,10,0.0387,0.07145,0.004,,0.004,7.41,0,0,1,,1,0
"sapldnut",2009,11,0.1259,0.0573,0.004,,0.004,7.41,0,0,1,,1,0
"sapldnut",2009,12,0.03905,0.07335,,,0.004,5.255,0,0,,,1,0
"sapldnut",2010,1,0.0196,,,,0.004,17.875,0,,,,1,0
"sapldnut",2010,2,0.00605,0.0244,0.004,,0.0322,9.905,0,0,1,,0,0
"sapldnut",2010,3,0.01195,0.044,0.004,,0.0121,8.225,0,0,1,,0,0
"sapldnut",2010,4,0.01205,0.04,0.004,,0.014,7.535,0,0,1,,0,0
"sapldnut",2010,5,0.018,0.04635,0.004,,0.004,12.82,0,0,1,,1,0
"sapldnut",2010,6,0.0465,0.1235,0.00535,0.0234,0.02875,9.515,0,0,0,0,0,0
"sapldnut",2010,7,0.0485,0.0356,0.1384,0.0282,0.1666,15.44,0,0,0,0,0,0
"sapldnut",2010,8,0.0623,0.03495,0.1848,0.0448,0.2296,7.59,0,0,0,0,0,0
"sapldnut",2010,9,0.05175,0.1006,0.0305,0.05015,0.08065,10.35,0,0,0,0,0,0
"sapldnut",2010,10,0.0175,0.07105,0.01395,0.04605,0.06,7.68,0,0,0,0,0,0
"sapldnut",2010,11,0.0637,0.1015,0.0073,0.0366,0.0439,6.165,0,0,0,0,0,0
"sapldnut",2010,12,0.05175,0.1195,0.004,,0.0613,4.935,0,0,1,,0,0
"sapldnut",2011,1,0.0352,0.0366,0.004,,0.004,10.92,0,0,1,,1,0
"sapldnut",2011,2,0.0338,,,,0.0312,12.27,0,,,,0,0
"sapldnut",2011,3,0.02285,0.04105,0.004,,0.0155,6.31,0,0,1,,0,0
"sapldnut",2011,4,0.01635,0.0331,0.004,,0.004,,0,0,1,,1,
"sapldnut",2011,5,0.0346,0.05075,0.004,,0.004,,0,0,1,,1,
"sapldnut",2011,6,0.04325,0.0425,0.004,,0.004,,0,0,1,,1,
"sapldnut",2011,7,0.0518,0.0532,0.01095,0.005,0.01595,16.785,0,0,0,0,0,0
"sapldnut",2011,8,0.06305,0.04305,0.05895,0.00515,0.0641,9.315,0,0,0,0,0,0
"sapldnut",2011,9,0.0719,0.1365,0.02425,0.0529,0.07715,3.47,0,0,0,0,0,0
"sapldnut",2011,10,0.0586,0.09635,0.0116,0.0522,0.0638,7.935,0,0,0,0,0,0
"sapldnut",2011,11,0.0426,0.04625,0.004,,0.0182,5.07,0,0,1,,0,0
"sapldnut",2011,12,0.0494,,,,0.02715,4.835,0,,,,0,0
"sapldnut",2012,1,0.0369,0.02865,0.004,,0.0208,,0,0,1,,0,
"sapldnut",2012,2,0.0365,,,,0.0087,6.15,0,,,,1,0
"sapldnut",2012,3,0.02205,,,,,11.25,0,,,,,0
"sapldnut",2012,4,0.02055,,,,0.0044,8.2,0,,,,0,0
"sapldnut",2012,5,,,,,,,,,,,,
"sapldnut",2012,7,,,,,,,,,,,,
"sapldnut",2012,8,0.0482,0.06625,0.05205,0.0156,0.06765,,0,0,0,0,0,
"sapldnut",2012,9,,,,,,,,,,,,
"sapldnut",2012,10,,,,,,,,,,,,
"sapldnut",2012,11,,,,,,,,,,,,
"sapldnut",2012,12,,,,,,,,,,,,
"sapldnut",2013,1,0.02435,0.033,0.004,,0.00615,8.35,0,0,1,,0,0
"sapldnut",2013,2,0.01795,0.02395,,0.03615,0.02555,,0,0,,0,0,
"sapldnut",2013,3,0.002,0.0569,0.004,,0.004,17.65,1,0,1,,1,0
"sapldnut",2013,4,0.0242,0.07755,0.0071,0.0075,0.0146,15.9,0,0,0,0,0,0
"sapldnut",2013,5,0.0361,0.0752,0.004,,0.01035,10.25,0,0,1,,0,0
"sapldnut",2013,6,0.03535,0.0709,0.004,,0.004,9.25,0,0,1,,1,0
"sapldnut",2013,7,0.0476,0.1145,0.0111,0.0323,0.0434,5.7,0,0,0,0,0,0
"sapldnut",2013,8,0.03395,0.0236,0.05355,0.03235,0.0859,11.75,0,0,0,0,0,0
"sapldnut",2013,9,0.04775,0.037,0.0208,0.0199,0.0407,15.05,0,0,0,0,0,0
"sapldnut",2013,10,0.04215,,0.0242,0.0079,0.0321,6.95,0,,0,0,0,0
"sapldnut",2013,11,0.0425,0.05255,0.004,,0.004,5.75,0,0,1,,1,0
"sapldnut",2013,12,0.01885,0.0166,0.004,,0.004,10.9,0,0,1,,1,0
"sapldnut",2014,1,,,,,,,,,,,,
"sapldnut",2014,2,,,,,,,,,,,,
"sapldnut",2014,3,,,,,,,,,,,,
"sapldnut",2014,4,,,,,,,,,,,,
"sapldnut",2014,5,,,,,,,,,,,,
"sapldnut",2014,6,,,,,,,,,,,,
"sapldnut",2014,7,,,,,,,,,,,,
"sapldnut",2014,8,,,,,,,,,,,,
"sapldnut",2014,9,,,,,,,,,,,,
"sapldnut",2014,10,,,,,,,,,,,,
"sapldnut",2014,11,,,,,,,,,,,,
"sapldnut",2014,12,,,,,,,,,,,,
"sapldnut",2015,1,,,,,,,,,,,,
"sapldnut",2015,2,,,,,,,,,,,,
"sapldnut",2015,3,,,,,,,,,,,,
"sapldnut",2015,4,,,,,,,,,,,,
"sapldnut",2015,5,,,,,,,,,,,,
"sapldnut",2015,6,,,,,,,,,,,,
"sapldnut",2015,7,0.0385,0.0467,0.004,,0.004,6.65,0,0,1,,1,0
"sapldnut",2015,8,,,,,,,,,,,,
"sapldnut",2015,9,,,,,,,,,,,,
"sapldnut",2015,10,,,,,,,,,,,,
"sapldnut",2015,11,,,,,,,,,,,,
"sapldnut",2015,12,,,,,,,,,,,,
"sapldnut",2016,1,,,,,,5.22,,,,,,0
"sapldnut",2016,2,,,,,,16.875,,,,,,0
"sapldnut",2016,3,,,,,,7.31,,,,,,0
"sapldnut",2016,4,,,,,,,,,,,,
"sapldnut",2016,5,,,,,,11.015,,,,,,0
"sapldnut",2016,6,,,,,,9.825,,,,,,0
"sapldnut",2016,7,,,,,,13.705,,,,,,0
"sapldnut",2016,8,,,,,,,,,,,,
"sapldnut",2016,9,,,,,,,,,,,,
"sapldnut",2016,10,,,,,,,,,,,,
"sapldnut",2016,11,,,,,,10.86,,,,,,0
"sapldnut",2016,12,,,,,,7.99,,,,,,0
"sapldnut",2017,1,0.00885,0.01705,0.0016,,0.00775,8.195,0,0,1,,0,0
"sapldnut",2017,3,0.0097,0.0151,0.0016,,0.0047,6.72,0,0,1,,1,0
"sapldnut",2017,4,0.0095,0.02845,0.0016,,0.007,5.76,0,0,1,,0,0
"sapldnut",2017,5,0.00655,0.01425,0.0016,,0.00745,10.325,0,0,1,,1,0
"sapldnut",2017,6,0.03605,0.1164,0.00805,0.0296,0.03765,4.945,0,0,0,0,0,0
"sapldnut",2017,7,0.03935,0.0393,0.0639,0.02315,0.08705,,0,0,0,0,0,
"sapldnut",2017,8,0.03665,0.01075,,,,,0,0,,,,
"sapldnut",2017,9,0.0323,0.0359,0.0246,0.03095,0.05555,3.9,0,0,0,0,0,0
"sapldnut",2017,10,0.0275,0.02895,0.02205,0.04985,0.0719,8.165,0,0,0,0,0,0
"sapldnut",2017,11,0.02565,0.00795,0.00175,0.017,0.01875,5.17,0,0,0,0,0,0
"sapldnut",2018,1,0.0208,0.00995,0.005,,0.0082,9.475,0,0,1,,0,0
"sapldnut",2018,2,0.029,0.0062,0.005,,0.0055,9.155,0,1,1,,1,0
"sapldnut",2018,3,0.0187,0.01585,0.005,,0.01475,7.06,0,0,1,,0,0
"sapldnut",2018,4,0.0164,0.02445,0.00165,0.02335,0.025,9.58,0,0,0,0,0,0
"sapldnut",2018,5,0.021,0.0621,0.0021,0.02185,0.02395,8.17,0,0,0,0,0,0
"sapldnut",2018,6,0.02175,0.06015,0.005,,0.0397,23.685,0,0,1,,0,0
"sapldnut",2018,7,0.0233,0.02685,0.00505,0.01295,0.018,13.86,0,0,0,0,0,0
"sapldnut",2018,9,0.02685,0.04805,0.01675,0.007,0.02375,7.38,0,0,0,0,0,0
"sapldnut",2018,10,0.04105,0.03265,0.0722,0.03655,0.10875,6.55,0,0,0,0,0,0
"sapldnut",2018,11,0.03475,0.03215,0.0034,0.02685,0.03025,7.115,0,0,0,0,0,0
"sapldnut",2018,12,0.0154,0.04915,0.005,,0.01595,8.005,0,0,1,,0,0
"sapldnut",2019,1,0.0117,0.0288,0.00165,,0.0577,5.05,0,0,1,,0,0
"sapldnut",2019,2,0.00815,0.00915,0.0016,,0.01715,6.87,0,1,1,,0,0
"sapldnut",2019,3,0.0108,0.02895,0.0016,,0.0579,14.695,0,0,1,,0,0
"sapldnut",2019,4,0.0125,0.0277,0.0016,,0.02385,16.975,0,0,1,,0,0
"sapldnut",2019,5,0.02595,0.01155,0.0016,,0.0121,12.29,0,0,1,,1,0
"sapldnut",2019,6,0.0201,0.0107,0.0016,,0.008,14.14,0,0,1,,0,0
"sapldnut",2019,7,0.02825,0.0087,0.00735,,0.0055,14.965,0,0,0,,1,0
"sapldnut",2019,8,0.04015,0.02935,0.0279,,0.0476,12.325,0,0,0,,0,0
"sapldnut",2019,9,0.03845,0.03355,0.0033,,0.02485,7.06,0,0,0,,0,0
"sapldnut",2019,10,0.03475,0.0811,0.015,,0.0427,5.015,0,0,0,,0,0
"sapldnut",2019,11,0.02645,0.03845,0.00185,,0.0056,7.465,0,0,0,,1,0
"sapldnut",2019,12,0.01795,0.0286,0.0016,,0.02685,6.64,0,0,1,,0,1
"sapldnut",2020,1,0.0146,0.0181,0.0016,,0.01025,11.62,0,0,1,,0,0
"sapldnut",2020,2,0.01035,0.02875,0.0016,,0.0133,8.545,0,0,1,,0,0
"sapldnut",2020,3,0.0034,0.038,0.00175,0.053,0.0512,9.245,0,0,1,0,0,0
"sapldnut",2020,4,0.00435,0.0324,0.00245,0.0669,0.06935,11.575,0,0,0,0,0,0
"sapldnut",2020,5,0.01385,0.0906,0.00285,0.02355,0.0264,11.47,0,0,0,0,0,0
"sapldnut",2020,6,0.0181,0.05,0.0032,0.01085,0.01405,18.09,0,0,0,0,0,0
"sapldnut",2020,7,0.02485,0.0068,0.0042,0.0044,0.00655,24.725,0,1,0,0,1,0
"sapldnut",2020,8,0.03635,0.0266,0.06125,0.03655,0.0978,21.25,0,0,0,0,0,0
"sapldnut",2020,9,0.02315,0.05805,0.0257,0.0427,0.0684,19.035,0,0,0,0,0,0
"sapldnut",2020,10,0.03075,0.053,0.01135,0.02575,0.0371,6.58,0,0,0,0,0,0
"sapldnut",2020,11,0.02315,0.0396,0.01005,0.0284,0.03845,8.33,0,0,0,0,0,0
"sapldnut",2020,12,0.017,0.0206,0.0016,,0.01445,9.165,0,0,1,,0,0
"sapldnut",2021,1,0.0016,0.0062,0.0016,,0.0055,10.715,1,1,1,,1,0
"sapldnut",2021,2,0.00845,0.0062,0.0016,,0.0055,6.685,0,1,1,,1,0
"sapldnut",2021,3,0.0082,0.0139,0.0016,,0.0055,,0,0,1,,1,
"sapldnut",2021,4,0.0016,0.0062,0.0016,,0.0055,9.845,1,1,1,,1,0
"sapldnut",2021,5,0.0069,0.0062,0.0016,,0.0055,11.17,0,1,1,,1,0
"sapldnut",2021,6,0.0127,0.012,0.0016,,0.0055,21.225,0,0,1,,1,0
"sapldnut",2021,7,0.0238,0.04135,0.0115,0.0043,0.0158,18.72,0,0,0,0,0,0
"sapldnut",2021,8,0.02775,0.0062,0.0543,0.01065,0.06495,19.9,0,1,0,0,0,0
"sapldnut",2021,9,0.02775,0.0261,,,,12.95,0,0,,,,0
"sapldnut",2021,10,0.0313,0.05515,0.008,0.00475,0.01275,12.4,0,0,0,0,0,0
"sapldnut",2021,11,0.02235,0.01485,0.0016,,0.0055,7.545,0,0,1,,1,0
"sapldnut",2021,12,0.0241,0.01055,0.0016,,0.0055,10.045,0,0,1,,1,0
"sapldnut",2022,1,0.01735,0.02875,0.0016,,0.0055,16.26,0,0,1,,1,0
"sapldnut",2022,2,0.00945,0.0184,0.0016,,0.0055,15.075,0,0,1,,1,0
"sapldnut",2022,3,0.01385,0.05355,0.0016,,0.02775,7.98,0,0,1,,0,0
"sapldnut",2022,4,0.00815,0.02195,0.0016,,0.0055,5.995,0,0,1,,1,0
"sapldnut",2022,6,0.02635,0.0062,0.0016,,0.0055,6.745,0,1,1,,1,0
"sapldnut",2022,7,0.03935,0.0161,0.0027,,0.0055,17.26,0,0,0,,1,0
"sapldnut",2022,8,0.0279,0.0805,0.00905,0.0032,0.01225,25.02,0,0,0,0,0,0
"sapldnut",2022,9,0.0299,0.08525,0.0058,,0.0055,17.075,0,0,0,,1,0
"sapldnut",2022,10,0.02175,0.06225,0.00355,,0.0055,7.56,0,0,0,,1,0
"sapldnut",2022,11,0.03035,0.0336,0.0031,0.00665,0.00975,9.545,0,0,0,0,0,0
"sapldnut",2022,12,0.02725,0.0212,0.00165,0.009,0.0081,9.21,0,0,1,0,1,0
"sapmlnut",2002,1,0.0123333333333333,,,0.015,0.0193333333333333,,0,,,0,0,
"sapmlnut",2002,2,0.017,0.02,,,0.0536666666666667,,0,0,,,0,
"sapmlnut",2002,3,0.0163333333333333,0.014,0.004,,0.0326666666666667,,0,0,1,,0,
"sapmlnut",2002,4,0.0236666666666667,0.0683333333333333,0.004,,0.0556666666666667,8.7,0,0,1,,0,0
"sapmlnut",2002,5,0.0493333333333333,0.111333333333333,0.004,,0.027,7.03333333333333,0,0,1,,0,0
"sapmlnut",2002,6,0.033,0.0243333333333333,0.0126666666666667,0.00966666666666667,0.0223333333333333,12.7333333333333,0,0,0,0,0,0
"sapmlnut",2002,7,0.0443333333333333,0.008,0.009,0.045,0.054,16.8666666666667,0,0,0,0,0,0
"sapmlnut",2002,8,0.057,0.156333333333333,0.029,0.00566666666666667,0.0346666666666667,7.36666666666667,0,0,0,0,0,0
"sapmlnut",2002,9,0.05,0.171,0.02,0.0576666666666667,0.0776666666666667,4.9,0,0,0,0,0,0
"sapmlnut",2002,10,0.0516666666666667,0.122666666666667,0.00933333333333333,0.057,0.0663333333333333,4.03333333333333,0,0,0,0,0,0
"sapmlnut",2002,11,0.0513333333333333,0.128666666666667,0.004,,0.0636666666666667,4.36666666666667,0,0,1,,0,0
"sapmlnut",2002,12,0.0333333333333333,0.0523333333333333,0.004,,0.013,3.83333333333333,0,0,1,,0,0
"sapmlnut",2003,1,0.0212,0.0352,0.004,,0.023,4.16,0,0,1,,0,0
"sapmlnut",2003,2,0.0146666666666667,0.0178333333333333,0.004,,0.0363333333333333,8.46666666666667,0,0,1,,0,0
"sapmlnut",2003,3,0.0156666666666667,0.0836666666666667,0.004,,0.0426666666666667,3.93333333333333,0,0,1,,0,0
"sapmlnut",2003,4,0.0205,0.110333333333333,0.004,,0.0525,3.43333333333333,0,0,1,,0,0
"sapmlnut",2003,5,0.025,0.089,0.004,,0.0242,7.82,0,0,1,,0,0
"sapmlnut",2003,6,0.0232,0.0454,0.004,,0.0604,14.08,0,0,1,,0,0
"sapmlnut",2003,7,0.0312,0.047,0.004,,0.0526,17.62,0,0,1,,0,0
"sapmlnut",2003,8,0.0354,0.0082,0.0228,0.062,0.0848,15.82,0,0,0,0,0,0
"sapmlnut",2003,9,0.0182,0.0256,0.0514,0.0494,0.1008,6.18,0,0,0,0,0,0
"sapmlnut",2003,10,0.0436666666666667,0.0275,0.00533333333333333,0.0256666666666667,0.031,8.76666666666667,0,0,0,0,0,0
"sapmlnut",2003,11,0.03,0.02575,0.004,,0.042,8.05,0,0,1,,0,0
"sapmlnut",2003,12,0.0348,0.0224,0.004,,0.0096,5.86,0,0,1,,1,0
"sapmlnut",2004,1,0.0826,0.0058,0.004,,0.0076,9.64,0,1,1,,0,0
"sapmlnut",2004,2,0.0814,0.0094,0.004,,0.004,12.46,0,0,1,,1,0
"sapmlnut",2004,3,0.0598,0.0118,0.004,,0.004,8.68,0,0,1,,1,0
"sapmlnut",2004,4,0.0608,0.052,0.004,,0.004,5.82,0,0,1,,1,0
"sapmlnut",2004,5,0.0896,,0.004,,0.0112,13.54,0,,1,,0,0
"sapmlnut",2004,6,0.132,0.016,0.004,,0.004,10.72,0,0,1,,1,0
"sapmlnut",2004,7,0.182333333333333,,0.004,,0.004,19.25,0,,1,,1,0
"sapmlnut",2004,8,0.2694,,0.02,0.0692,0.0876,9.92,0,,0,0,0,0
"sfbccnut",2006,1,0.077,,,0.404,,,0,,,0,,
"sfbccnut",2006,2,0.058,,,0.2845,,3.4,0,,,0,,0
"sfbccnut",2006,3,0.0605,,,0.287,,10.7,0,,,0,,0
"sfbccnut",2006,4,,,,0.21425,0.2275,,,,,0,0,
"sfbccnut",2006,5,0.09075,,,0.1455,,0.01,0,,,0,,1
"sfbccnut",2006,6,0.112,,,0.296,,1.35,0,,,0,,0
"sfbccnut",2006,7,0.11,,,0.251,,,0,,,0,,
"sfbccnut",2006,8,0.121666666666667,,,0.31475,,6.075,0,,,0,,0
"sfbccnut",2006,9,0.10425,,,0.24525,,,0,,,0,,
"sfbccnut",2006,10,0.106,,,0.2375,,,0,,,0,,
"sfbccnut",2006,11,0.096,,,0.3595,0.356,,0,,,0,0,
"sfbccnut",2006,12,0.094,,,0.46,,8.3,0,,,0,,0
"sfbccnut",2007,1,,,,0.6872,,10.95,,,,0,,0
"sfbccnut",2007,2,,,,0.35515,,12.25,,,,0,,0
"sfbccnut",2007,3,0.04705,0.0679,,,0.4721,8.1,0,0,,,0,0
"sfbccnut",2007,4,0.0678,0.035,0.0028,0.1457,0.1485,10,0,0,0,0,0,0
"sfbccnut",2007,5,0.05915,0.0063,1e-04,,0.0028,4.95,0,0,1,,0,0
"sfbccnut",2007,6,,0.0441,0.0112,0.4462,0.4574,0.3,,0,0,0,0,0
"sfbccnut",2007,7,,0.0714,,0.4231,,1.5,,0,,0,,0
"sfbccnut",2007,8,,0.04695,,,,,,0,,,,
"sfbccnut",2007,9,0.0988,0.0713,1e-04,,0.0231,4.9,0,0,1,,0,0
"sfbccnut",2007,10,0.0957,0.0088,0.0014,0.0308,0.0322,2.8,0,0,0,0,0,0
"sfbccnut",2007,11,0.11245,0.00885,1e-04,,0.0539,,0,0,1,,0,
"sfbccnut",2007,12,,0.0252,,0.1828,,29.7,,0,,0,,0
"sfbccnut",2008,1,0.1161,,0.0252,0.6998,0.725,2.8,0,,0,0,0,0
"sfbccnut",2008,2,0.07805,,0.0119,0.463,0.4749,5.5,0,,0,0,0,0
"sfbccnut",2008,3,,0.00265,,,,12.5,,0,,,,0
"sfbccnut",2008,4,0.0898,0.0533,,,,6.3,0,0,,,,0
"sfbccnut",2008,5,0.0898,,0.0056,0.1492,0.1548,45.3,0,,0,0,0,0
"sfbccnut",2008,6,0.0839,,,,,10.2,0,,,,,0
"sfbccnut",2008,7,0.10855,0.0014,,,,12.6,0,1,,,,0
"sfbccnut",2008,8,0.12465,,,,,,0,,,,,
"sfbccnut",2008,9,0.1186,0.0198,0.01255,0.4039,0.41645,,0,0,0,0,0,
"sfbccnut",2008,10,0.11905,0.0237,0.0072,0.2113,0.2185,,0,0,0,0,0,
"sfbccnut",2008,11,0.1081,,0.0106,0.3489,0.3595,7.6,0,,0,0,0,0
"sfbccnut",2008,12,0.1104,0.04865,0.01425,0.54605,0.5603,10.3,0,0,0,0,0,0
"sfbccnut",2009,1,0.0836,0.00635,,,,27.75,0,0,,,,0
"sfbccnut",2009,2,0.0833,0.0022,,,,75.9,0,0,,,,0
"sfbccnut",2009,3,0.0785,0.0052,,,,14.55,0,0,,,,0
"sfbccnut",2009,4,0.07075,0.0083,,,,23.65,0,0,,,,0
"sfbccnut",2009,5,0.0861,,,,,22.95,0,,,,,0
"sfbccnut",2009,6,0.0912,0.06695,,,,,0,0,,,,
"sfbccnut",2009,7,0.0796,0.01225,,,,,0,0,,,,
"sfbccnut",2009,8,0.11225,0.00525,,,,12.35,0,0,,,,0
"sfbccnut",2009,9,0.07075,0.00615,,,,16.6,0,0,,,,0
"sfbccnut",2009,10,0.08285,0.00435,,,,12.3,0,0,,,,0
"sfbccnut",2009,11,0.0966,,,,,9.4,0,,,,,0
"sfbccnut",2009,12,0.0963,,,,,27.7,0,,,,,0
"sfbccnut",2010,1,0.0725,0.06465,,,,6.3,0,0,,,,0
"sfbccnut",2010,2,0.076,0.0074,,,,10.1,0,0,,,,0
"sfbccnut",2010,3,0.0735,0.03875,,,,4.35,0,0,,,,0
"sfbccnut",2010,4,0.0725,0.0579,,,,29.05,0,0,,,,0
"sfbccnut",2010,5,0.095,0.0328,,,,17.15,0,0,,,,0
"sfbccnut",2010,6,,,,,,,,,,,,
"sfbccnut",2010,7,0.091,0.0445,,,,4.2,0,0,,,,0
"sfbccnut",2010,8,0.116,0.0749,,,,5.05,0,0,,,,0
"sfbccnut",2010,9,0.1255,0.01295,,,,8,0,0,,,,0
"sfbccnut",2010,10,0.102,0.03365,,,,5.8,0,0,,,,0
"sfbccnut",2010,11,0.1015,0.04545,,,,5.4,0,0,,,,0
"sfbccnut",2010,12,0.1,0.0719,,,,4.15,0,0,,,,0
"sfbccnut",2011,1,0.0745,,,,,6,0,,,,,0
"sfbccnut",2011,2,0.086,0.075,,,,7.45,0,0,,,,0
"sfbccnut",2011,3,0.0695,0.0675,,,,5,0,0,,,,0
"sfbccnut",2011,4,0.0695,,,,,6.65,0,,,,,0
"sfbccnut",2011,5,0.0525,0.0115,0.003,,,25.85,0,0,1,,,0
"sfbccnut",2011,6,0.1125,0.073,,,,2.15,0,0,,,,0
"sfbccnut",2011,7,0.0785,0.05,,,,2.65,0,0,,,,0
"sfbccnut",2011,8,,0.146,,,,5.7,,0,,,,0
"sfbccnut",2011,9,0.1345,0.045,,,,3.2,0,0,,,,0
"sfbccnut",2011,10,0.105,0.015,0.003,,,5.35,0,0,1,,,0
"sfbccnut",2011,11,0.092,0.0905,,,,2.75,0,0,,,,0
"sfbccnut",2011,12,0.095,0.1315,,,,3.15,0,0,,,,0
"sfbccnut",2012,1,0.07465,0.08605,,,,9.35,0,0,,,,0
"sfbccnut",2012,2,,0.05185,,,,14.2,,0,,,,0
